cucusati	P_Eu	  93576	   29	  545.8	   5720	-2.9197	 0.3986	  41.94	  49.39	 2.9219	-195.04	 505.45	 1.9456	     6.8422e-05	     1.2623e+06	     1.2624e+06
culequin	M_In	 100107	   16	 1096.9	 397513	-3.0519	 0.4338	  15.11	  44.32	 8.1873	 -25.37	 426.41	 0.6910	     1.0299e-04	     1.3901e+06	     1.3901e+06
cyanmero	P_Ba	     27	   70	  283.0	   1532	-2.7197	 0.3719	  34.70	  72.01	 1.5302	-219.54	 424.67	 4.2895	     3.8656e-02	     3.4246e+02	     3.5153e+02
cybejadi	F_As	   2090	   16	  114.5	   4015	-2.3576	 0.6092	   0.49	  62.33	 1.1521	-2613.3	2673.17	368.959	     1.7142e-03	     2.2661e+04	     2.2701e+04
cyligold	M_Ne	  41333	   16	  114.4	   1771	-2.1992	 0.5662	-59295.	59347.2	11953.4	 -47.80	 162.24	 1.8444	     4.1300e-04	     4.1807e+05	     4.1813e+05
cylitorr	F_Ba	  63418	   17	   55.1	    272	-1.4083	 0.9172	-135.01	 184.34	53.7395	 -49.67	 122.48	 2.8783	     7.1836e-04	     4.1077e+05	     4.1084e+05
cynosemi	M_Fs	 209341	   16	  805.2	  33816	-3.1609	 0.3657	  47.57	  42.79	 2.5898	 -33.12	 450.56	 1.1204	     3.6190e-05	     3.0452e+06	     3.0452e+06
cyprvari	M_Fs	 221553	   28	 2087.0	  44600	-3.4300	 0.4900	  61.71	  31.96	 1.0358	-589.79	2030.53	 1.5072	     6.6017e-05	     3.5001e+06	     3.5002e+06
cytafeli	O_Al	  16723	   19	  117.2	   1985	-2.2437	 1.0000	  17.03	  28.55	 1.2509	     3.9122e-03	     1.7514e+05	     1.7516e+05
dacrspec	F_Ba	  45270	   16	   56.4	    469	-1.5157	 0.8797	  -3.78	  53.51	14.6152	  -9.23	  79.37	 1.7596	     5.0737e-04	     3.1616e+05	     3.1623e+05
daedquer	F_Ba	  72707	   16	   62.7	    507	-1.6247	 0.8917	   6.25	  47.45	 9.4488	 -14.39	  94.51	 1.7869	     3.1955e-04	     5.4414e+05	     5.4421e+05
daldesch	F_As	  48861	   19	  121.9	   1775	-2.2748	 0.7035	  34.97	  24.84	 2.1607	 -48.61	 185.36	 1.7883	     1.6447e-04	     5.1118e+05	     5.1124e+05
danaplex	M_In	  76123	   17	  575.4	  14375	-3.0939	 0.1672	  17.63	  56.90	 7.2855	 -26.60	 285.32	 1.3037	     6.0073e-05	     1.0846e+06	     1.0846e+06
danireri	M_Fs	 246579	   16	 2784.3	  56282	-3.6435	 0.3479	  62.89	  33.54	 1.0836	-589.72	2030.66	 1.4672	     4.0358e-05	     4.1582e+06	     4.1582e+06
daphpule	M_Ar	 107621	   16	  138.1	   7748	-2.3722	 0.5967	-115.66	 181.32	23.2063	 -11.24	 153.74	 1.1180	     1.4224e-04	     1.1756e+06	     1.1757e+06
dasynove	M_Mm	 178376	   20	 4414.0	 327886	-3.9973	 0.1681	  62.97	  58.83	 0.8269	-147.47	1380.90	 0.9393	     1.7796e-05	     3.2871e+06	     3.2872e+06
dauccaro	P_Eu	 126736	   24	  585.6	   6774	-2.9278	 0.4532	  39.78	  50.49	 2.8259	-154.09	 531.20	 1.8262	     7.4380e-05	     1.7070e+06	     1.7071e+06
debahans	F_As	    401	   40	  127.3	   1208	-2.2562	 0.6476	  42.36	  15.44	 1.5934	 -46.05	 172.84	 2.2155	     3.6377e-03	     4.1772e+03	     4.2052e+03
dekkbrux	F_As	   1958	   16	  251.3	   8022	-2.7373	 0.1047	-2602.6	2672.23	319.220	  -4.61	  92.43	 1.1615	     2.1440e-03	     2.4645e+04	     2.4685e+04
deliconf	F_As	  24286	   17	   80.4	    699	-1.9447	 0.6684	  33.19	  18.95	 3.6335	 -13.56	  97.51	 2.1048	     3.3260e-04	     2.1741e+05	     2.1746e+05
dendbisp	F_Ba	 140679	   16	   72.9	    981	-1.9140	 0.7885	  33.01	  22.41	 3.2386	  -8.48	  79.77	 1.4831	     1.3498e-04	     1.2405e+06	     1.2405e+06
dendpond	M_In	 101883	   16	  389.9	 377776	-2.7836	 0.4970	 -37.27	  91.82	20.9132	  15.99	 269.91	 0.6359	     1.3647e-04	     1.2458e+06	     1.2459e+06
diacallo	M_In	  59330	   20	 1522.9	  51930	-3.5221	 0.3410	  43.65	  40.91	 1.3598	-241.48	1149.45	 1.2795	     8.3921e-05	     9.5839e+05	     9.5845e+05
diapcitr	M_In	  70562	   16	 1234.1	  65712	-3.5092	 0.4151	-2545.2	2882.72	15.6296	-150.55	 783.59	 1.0736	     5.2510e-05	     1.1426e+06	     1.1426e+06
dichsqua	F_Ba	  71800	   16	   69.4	   1039	-1.8094	 0.8409	  21.80	  34.05	 5.5697	  -5.37	  95.53	 1.4399	     2.3598e-04	     5.9857e+05	     5.9863e+05
dictdisc	O_Am	  15508	   17	  144.6	   1670	-2.3542	 0.6479	-2613.3	2704.79	149.338	-235.34	 368.65	 3.5814	     3.4725e-04	     1.6982e+05	     1.6987e+05
dictfasc	O_Am	  31406	   19	  122.4	   2117	-2.3423	 0.5967	-2588.5	2663.59	227.761	 -54.84	 169.89	 1.7205	     1.9741e-04	     3.3806e+05	     3.3812e+05
dictpurp	O_Am	  17957	   17	  100.7	   2407	-2.1583	 0.6363	-111269	111340.	15740.4	  -8.38	 113.39	 1.3992	     3.8736e-04	     1.7917e+05	     1.7922e+05
dictvivi	M_Ne	 119665	   37	  518.9	  10932	-2.9531	 0.7260	  42.44	  38.37	 0.8984	-745.06	1400.39	 2.9995	     1.2253e-04	     1.6223e+06	     1.6224e+06
didyexig	F_As	  20707	   18	   68.9	    908	-1.8423	 0.6855	  30.43	  19.13	 5.4515	  -7.51	  88.24	 1.7668	     5.6061e-04	     1.7570e+05	     1.7575e+05
dinoquad	M_In	  77484	   20	  841.6	 134227	-3.2614	 0.2726	-2618.1	2698.61	160.463	  39.94	 269.11	 0.8011	     5.9713e-05	     1.1653e+06	     1.1653e+06
dioscryo	F_Ba	  58221	   16	   54.5	    613	-1.7773	 0.4947	  19.71	  20.13	 1.3567	-3315.5	3361.70	971.988	     1.5169e-03	     4.7513e+05	     4.7519e+05
diphlatu	M_Pl	  31594	   16	 1576.1	   8689	-3.3130	 0.1510	  17.43	  17.28	 4.6853	 -11.77	 139.44	 1.3019	 0.4216	-2874.4	4379.93	 5.0822	     1.7065e-04	     4.8113e+05	     4.8122e+05
dipoordi	M_Mm	 175843	   17	 3361.2	 143337	-3.8913	 0.1958	  64.84	  51.78	 0.8138	-214.67	1432.98	 1.1160	     2.0981e-05	     3.1479e+06	     3.1480e+06
diroimmi	M_Ne	  84919	   16	  365.2	   3878	-2.8437	 0.3286	  46.36	  76.18	 1.0749	-213.97	 430.06	 3.6903	     7.9297e-05	     1.1117e+06	     1.1118e+06
dissacic	F_As	  14516	   16	   91.6	   1014	-2.0793	 0.7460	  40.33	  18.46	 1.9305	 -16.62	  94.78	 1.6729	     5.3955e-04	     1.3898e+05	     1.3903e+05
diurnoxi	M_In	  57271	   17	  787.7	  98318	-3.0277	 0.4734	-2636.5	2705.23	243.171	 -14.42	 465.85	 0.8692	     1.5694e-04	     7.9453e+05	     7.9459e+05
dothsept	F_As	  18703	   16	   80.3	    796	-1.9753	 0.6146	  -1.47	  54.17	11.8498	 -24.05	 103.33	 2.0942	     3.8936e-04	     1.7019e+05	     1.7025e+05
dothsymp	F_As	  23504	   17	   69.7	    632	-1.8373	 0.7217	  32.00	  18.99	 4.2920	 -17.60	  99.67	 2.1389	     5.0319e-04	     1.9878e+05	     1.9884e+05
dracmedi	M_Ne	  45288	   16	  393.9	   2839	-2.8817	 0.3611	  26.55	  76.87	 1.7154	-204.18	 432.15	 2.5664	     1.2426e-04	     6.0148e+05	     6.0154e+05
drosanan	M_In	  99207	   16	  409.0	 170278	-2.6470	 0.5558	 -35.78	  93.83	18.4487	  16.00	 270.07	 0.6951	     1.1545e-04	     1.2050e+06	     1.2051e+06
droserec	M_In	  94215	   16	  414.0	  88707	-2.6845	 0.5120	 -14.49	  73.28	13.1898	  13.54	 227.96	 0.7672	     1.1437e-04	     1.1690e+06	     1.1691e+06
drosgrim	M_In	  85931	   16	  415.1	  37354	-2.7072	 0.5719	  28.53	  34.11	 4.3057	 -40.55	 404.74	 0.9819	     1.4893e-04	     1.0672e+06	     1.0672e+06
drosmela	M_In	 117705	   30	  747.0	 202947	-2.9360	 0.4806	  21.13	  38.28	 5.9890	  10.15	 382.19	 0.7392	     1.1969e-04	     1.5828e+06	     1.5829e+06
drosmira	M_In	  23664	   17	  209.8	  80446	-2.4680	 0.6886	   1.37	  59.92	 8.7698	  -0.68	 420.74	 0.7849	     1.7137e-04	     2.6823e+05	     2.6828e+05
drosmoja	M_In	  95526	   16	  536.5	 119101	-2.7493	 0.5765	  25.24	  36.08	 5.0195	  -9.69	 419.43	 0.7848	     1.0595e-04	     1.2074e+06	     1.2075e+06
drospers	M_In	  79700	   16	  247.1	  56206	-2.5470	 0.6423	   5.23	  56.03	 7.9344	 -43.63	 402.77	 0.8631	     1.4614e-04	     9.3057e+05	     9.3064e+05
drospseu	M_In	  98282	   16	  349.2	 135461	-2.6408	 0.6273	   4.60	  56.69	 7.9014	  -2.63	 422.01	 0.7459	     1.0677e-04	     1.1863e+06	     1.1863e+06
drossech	M_In	  87774	   16	  307.5	  46552	-2.5948	 0.5324	 -14.39	  73.25	13.3541	   2.10	 218.41	 0.8454	     1.4237e-04	     1.0484e+06	     1.0484e+06
drossimu	M_In	  84614	   16	  322.8	  53719	-2.5988	 0.5370	 -14.41	  73.23	13.4761	   1.84	 225.29	 0.8262	     1.4331e-04	     1.0132e+06	     1.0132e+06
drosviri	M_In	  98524	   17	  558.6	 123180	-2.7560	 0.5550	  13.01	  47.33	 7.3424	  -6.29	 393.69	 0.7802	     9.9276e-05	     1.2489e+06	     1.2490e+06
droswill	M_In	  90625	   16	  318.2	  97692	-2.6086	 0.6241	   3.95	  58.01	 8.5363	 -15.24	 403.61	 0.7857	     1.4115e-04	     1.0829e+06	     1.0830e+06
drosyaku	M_In	  97670	   19	  433.1	  91157	-2.7376	 0.5487	  21.71	  37.44	 5.9584	  -2.30	 362.93	 0.8138	     1.4550e-04	     1.2200e+06	     1.2201e+06
dufonova	M_In	  50932	   30	  499.7	  62019	-2.9030	 0.4900	 -23.21	  98.40	 8.7288	   7.68	 326.13	 0.8804	     1.3258e-04	     6.7719e+05	     6.7726e+05
dunasali	P_Ch	 106311	   16	 1949.8	   9340	-3.5408	 0.3066	 -60.38	 271.96	 1.8364	-2109.8	3161.64	 3.9046	     4.6804e-05	     1.7519e+06	     1.7520e+06
echicana	M_Pl	  54468	   16	  831.4	  26353	-3.1428	 0.1395	 -50.70	  85.43	17.0288	-147.22	 220.13	29.5505	 0.1661	 -55.90	 395.19	 1.1732	     9.5137e-05	     7.8410e+05	     7.8420e+05
echicapr	M_Pl	  20223	   16	 2262.8	  17580	-3.4574	 0.3506	  27.76	  21.91	 0.8313	-1684.2	2852.65	 2.7111	     1.8698e-04	     3.2568e+05	     3.2574e+05
echigran	M_Pl	  57300	   16	  765.8	  22844	-3.1013	 0.1381	   3.70	  31.47	 6.1281	-146.73	 219.61	34.8307	 0.1704	 -51.60	 369.44	 1.1936	     8.3052e-05	     8.1763e+05	     8.1773e+05
echimult	M_Pl	  60158	   17	  746.3	  20622	-3.0855	 0.1404	   4.47	  30.58	 6.0790	-147.01	 220.06	30.4008	 0.1792	 -51.51	 368.91	 1.2194	     9.0331e-05	     8.5470e+05	     8.5480e+05
echitelf	M_Mm	 155701	   30	 3950.2	 217020	-3.9318	 0.2366	  66.42	  62.28	 0.7038	-229.37	1531.66	 1.0476	     2.3373e-05	     2.8225e+06	     2.8226e+06
egregarz	M_Av	 130138	   30	 2348.3	  79540	-3.7598	 0.0725	  58.24	  39.64	 1.5886	-130.96	 926.51	 1.1720	     2.3282e-05	     2.2554e+06	     2.2555e+06
eimeacer	O_Al	  26489	   22	  413.1	   2061	-2.8046	 0.1073	  73.05	  63.89	 1.2338	-115.52	 317.42	 2.8820	     2.8685e-04	     3.4586e+05	     3.4592e+05
eimebrun	O_Al	  23774	   19	  419.3	   3054	-2.8999	 0.1368	  66.53	  69.61	 1.4836	 -94.26	 313.73	 2.2799	     2.1753e-04	     3.1774e+05	     3.1780e+05
eimemaxi	O_Al	  25102	   19	  313.6	   1411	-2.7187	 0.3683	  -5.77	 173.24	 2.7556	-177.01	 369.59	 3.4923	     2.8413e-04	     3.1402e+05	     3.1407e+05
eimemiti	O_Al	  18315	   21	  408.0	   2871	-2.8906	 0.1058	  62.48	  65.60	 1.6415	-101.64	 309.73	 2.3123	     2.3257e-04	     2.4392e+05	     2.4397e+05
eimeneca	O_Al	  26103	   16	  352.1	   2304	-2.7963	 0.4407	  34.89	 137.83	 1.6619	-206.86	 406.82	 3.5801	     2.5235e-04	     3.3608e+05	     3.3613e+05
eimeprae	O_Al	  18567	   28	  386.9	   2705	-2.8559	 0.1930	  65.46	  68.33	 1.6431	-100.03	 310.70	 2.3546	     2.1002e-04	     2.4411e+05	     2.4417e+05
eimetene	O_Al	    274	   19	 1018.5	   7549	-3.2784	 0.4815	 -15.80	 125.88	 1.2970	-751.25	1386.28	 2.9504	     3.8113e-03	     4.1490e+03	     4.1743e+03
elaeelap	M_Ne	  56057	   16	  367.0	   1686	-2.8253	 0.0903	  28.52	  62.62	 3.0181	-221.93	 425.32	 3.4652	     1.1549e-04	     7.2893e+05	     7.2899e+05
elaeguin	P_Mo	 137988	   30	 1531.2	  62165	-3.3192	 0.4204	  35.70	  59.52	 2.7265	-102.58	 826.84	 1.0988	     3.7667e-05	     2.1121e+06	     2.1122e+06
elepedwa	M_Mm	 165675	   29	 4846.7	 346303	-4.0055	 0.1908	  64.65	  53.95	 0.7889	-194.52	1519.85	 0.9434	     1.9545e-05	     3.0687e+06	     3.0688e+06
emilhuxl	O_Ha	  94482	   16	  212.8	   2217	-2.5530	 0.2589	 -66.10	 136.98	28.4725	 -36.86	 161.12	 1.8935	     1.4625e-04	     1.1113e+06	     1.1113e+06
encecuni	F_Mi	      5	   25	   49.8	      1	-2.0382	 0.4773	-8991.0	9021.65	1534.06	  46.74	  10.15	 0.8363	     1.8115e-01	     5.1286e+01	     4.8552e+01
encehell	F_Mi	     18	   23	   25.7	      7	-2.9110	 0.4658	 -37.45	  91.27	20.6662	  30.64	 272.75	 0.5682	     2.1024e-01	     2.6018e+01	     3.2251e+01
enceinte	F_Mi	      2	   24	   12.5	      0	-2.0453	 0.4665	 -28.00	  51.87	25.6615	  -7.45	  71.20	 1.5419	     4.1839e-01	     2.0725e+01	     1.1577e+01
enceroma	F_Mi	     18	   23	   27.0	      7	-0.7787	 1.0000	  -8.16	  32.13	26.4638	  75.86	 -38.00	 4.6392	            nan	     7.6387e+01	     8.2620e+01
endomont	O_Eu	     26	   33	 2510.0	  15131	-3.6955	 0.1058	  26.46	  11.03	 1.3249	-2554.3	3989.40	 3.4821	     3.8037e-02	     4.4425e+02	     4.5306e+02
entadisp	O_Am	   3169	   21	   81.8	    562	-2.0442	 0.5261	 -47.37	  98.59	16.5814	 -34.84	 102.15	 2.5764	     1.0745e-03	     2.9839e+04	     2.9882e+04
entahist	O_Am	   2760	   16	   71.5	    381	-1.8804	 0.8109	  12.36	  39.70	 5.3196	-173.06	 266.95	 4.9624	     1.5707e-03	     2.3968e+04	     2.4009e+04
entainva	O_Am	   4404	   16	  120.2	    625	-2.2887	 0.1401	-130.49	 173.70	37.1938	 -35.09	 104.18	 2.7856	     1.0536e-03	     4.6423e+04	     4.6467e+04
entamosh	O_Am	   4161	   36	   71.7	    894	-1.9432	 0.7218	 -62.69	 108.06	21.1337	 -26.25	 137.29	 2.1078	     2.1255e-03	     3.7188e+04	     3.7233e+04
entanutt	O_Am	   1654	   27	   69.2	    393	-1.8251	 0.8469	  20.33	  31.75	 4.3959	 -52.53	 147.03	 3.0778	     1.8258e-03	     1.3922e+04	     1.3960e+04
enteverm	M_Ne	  63726	   16	  288.5	   3003	-2.7825	 0.7955	 -79.38	 175.25	 3.1677	-247.92	 698.65	 2.4178	     3.0798e-04	     7.5472e+05	     7.5478e+05
eperfalc	O_Op	  42543	   19	  269.7	   1198	-2.6616	 1.0000	-106.59	 263.62	 3.3116	     3.1100e-04	     5.2154e+05	     5.2157e+05
eptefusc	M_Mm	 164886	   30	 3253.6	 135536	-3.8660	 0.1965	  64.21	  57.13	 0.7716	-221.08	1338.17	 1.1212	     2.2441e-05	     2.9424e+06	     2.9424e+06
equuasin	M_Mm	 203595	   27	 3899.9	 210443	-3.9475	 0.1754	  65.78	  58.67	 0.7659	-176.53	1385.69	 1.0294	     1.7699e-05	     3.7016e+06	     3.7017e+06
equucaba	M_Mm	 193596	   30	 3752.8	 201777	-3.9392	 0.1804	  65.78	  58.67	 0.7715	-176.53	1385.69	 1.0370	     1.8452e-05	     3.5072e+06	     3.5073e+06
equuprze	M_Mm	 186220	   16	 3769.3	 194391	-3.9455	 0.1821	  65.20	  64.09	 0.7640	-186.43	1425.12	 1.0530	     1.9288e-05	     3.3733e+06	     3.3734e+06
erembila	F_As	  22136	   17	   70.4	    733	-1.8642	 0.7424	  33.51	  18.07	 3.4685	  -8.67	  89.08	 1.8555	     5.4677e-04	     1.8995e+05	     1.9001e+05
eremgoss	F_As	    231	   40	  107.1	    505	-2.0178	 0.6988	-218.99	 272.84	46.9723	-551.44	 702.43	10.0306	     6.5339e-03	     2.1614e+03	     2.1855e+03
erineuro	M_Mm	 168610	   22	 4058.4	 164151	-3.9538	 0.2427	  61.06	  63.34	 0.7919	-342.81	1914.87	 1.1493	     2.4235e-05	     3.0670e+06	     3.0671e+06
erytgutt	P_Eu	 118176	   16	  371.1	   3745	-2.7123	 0.5540	  18.43	  74.11	 4.3786	-157.99	 475.73	 2.1311	     7.5596e-05	     1.4731e+06	     1.4732e+06
erythase	F_Ba	  87710	   17	   65.9	    231	-1.5923	 0.9310	 -19.14	  75.61	12.7771	 -53.10	 132.36	 3.3916	     2.7284e-04	     6.4320e+05	     6.4327e+05
esoxluci	M_Fs	 239939	   23	 1405.3	 168939	-3.4501	 0.8487	  61.36	 138.89	 0.7224	-3914.3	5522.76	 4.6503	     3.1613e-05	     3.8081e+06	     3.8082e+06
eucagran	P_Eu	 136452	   16	  540.4	   4739	-2.9379	 0.3384	-2738.4	2830.92	168.298	-241.57	 535.06	 2.1880	     1.2348e-04	     1.8511e+06	     1.8512e+06
eurorubr	F_As	  20390	   17	   67.2	    665	-1.8065	 0.8430	  26.79	  26.63	 4.0933	 -14.88	  85.95	 1.6592	     4.0369e-04	     1.6965e+05	     1.6971e+05
euryheli	M_Av	 106348	   30	 1930.1	  34737	-3.6499	 0.0823	  63.75	  38.59	 1.1640	-206.61	 962.91	 1.4522	     2.9779e-05	     1.7880e+06	     1.7881e+06
eutrsals	P_Eu	 114356	   16	  182.5	   1403	-2.4069	 0.5603	-2261.2	2349.46	201.066	-143.46	 310.22	 2.7829	     1.3274e-04	     1.2677e+06	     1.2678e+06
eutylata	F_As	  21869	   41	  136.4	    908	-2.2783	 0.4537	-2616.6	2676.08	300.941	  -3.71	 112.09	 2.2374	     4.2567e-04	     2.2936e+05	     2.2942e+05
exidglan	F_Ba	 111811	   16	   59.3	    858	-1.6060	 0.8977	 -24.71	  75.80	15.9557	  -3.69	  82.56	 1.2761	     2.3697e-04	     8.2729e+05	     8.2736e+05
exobvacc	F_Ba	  15411	   19	   88.3	    676	-1.9141	 0.8662	-257.90	 329.33	31.8009	 -25.97	 109.69	 1.7597	     4.2299e-04	     1.3584e+05	     1.3590e+05
falccher	M_Av	 146835	   28	 2299.1	  76384	-3.7425	 0.0950	  58.23	  39.63	 1.3950	-130.96	 926.51	 1.1773	     2.0891e-05	     2.5329e+06	     2.5330e+06
falcpere	M_Av	 149246	   22	 2278.1	  77655	-3.7416	 0.0994	  57.50	  39.79	 1.4339	-129.56	 926.98	 1.1719	     2.0664e-05	     2.5716e+06	     2.5716e+06
faschepa	M_Pl	  32508	   19	 2330.7	 115077	-3.5582	 0.2690	  23.91	  13.31	 1.8923	-235.88	1198.14	 1.0908	     1.2377e-04	     5.3301e+05	     5.3307e+05
felicatu	M_Mm	 191806	   18	 3901.3	 215714	-3.9415	 0.1852	  65.78	  58.67	 0.7814	-176.53	1385.69	 1.0207	     1.9550e-05	     3.4838e+06	     3.4839e+06
fibrradi	F_Ba	  50573	   22	   60.5	    748	-1.5478	 0.9217	 -43.43	  96.56	20.7938	   3.47	  77.88	 1.2038	     4.6447e-04	     3.5975e+05	     3.5981e+05
fibuspec	F_Ba	 125277	   16	   63.6	   1209	-1.7550	 0.8062	   4.42	  49.13	10.1879	   2.64	  62.55	 1.2314	     2.4814e-04	     1.0123e+06	     1.0124e+06
ficealbi	M_Av	 150343	   23	 2274.8	  92747	-3.7459	 0.0924	  53.66	  38.81	 1.7619	-114.30	 871.48	 1.1135	     2.1737e-05	     2.5935e+06	     2.5936e+06
fisthepa	F_Ba	  52471	   16	   64.9	    596	-1.7902	 0.7425	 -15.79	  68.85	14.4437	 -14.21	  80.83	 1.9453	     3.4296e-04	     4.3285e+05	     4.3291e+05
fomimedi	F_Ba	  63748	   16	   69.1	    771	-1.7889	 0.8609	  27.79	  27.88	 4.3256	  -6.59	  88.67	 1.5239	     2.2039e-04	     5.2503e+05	     5.2509e+05
fomipini	F_Ba	  72794	   16	   62.3	    823	-1.6641	 0.8692	   5.03	  48.28	10.0969	 -11.95	  95.00	 1.4926	     2.9433e-04	     5.5784e+05	     5.5790e+05
fontalba	O_Op	  44190	   21	  200.4	   3857	-2.5167	 0.8754	-2614.8	2745.45	64.9780	 -81.60	 369.99	 1.3509	     1.8623e-04	     5.1127e+05	     5.1133e+05
fopiaris	M_In	  55479	   34	  657.3	  81228	-3.1519	 0.3225	-2620.8	2693.72	188.639	  34.61	 264.40	 0.8565	     7.4216e-05	     8.0219e+05	     8.0226e+05
fragvesc	P_Eu	 131193	   19	  434.8	   5933	-2.8371	 0.3995	-2605.6	2698.00	183.285	 -99.68	 360.13	 1.6975	     1.1295e-04	     1.7145e+06	     1.7145e+06
franocci	M_In	  16192	   16	  120.5	  11429	-2.2636	 0.7400	 -38.57	 120.83	13.1594	  16.95	 205.20	 0.9808	     2.8353e-04	     1.6851e+05	     1.6857e+05
fukodama	M_Mm	 206795	   30	 3853.9	 223946	-3.9442	 0.1979	  63.15	  56.46	 0.7622	-173.25	1420.64	 1.0174	     1.8623e-05	     3.7533e+06	     3.7534e+06
fulmglac	M_Av	 112319	   26	 1987.1	  34717	-3.6632	 0.0793	  65.05	  38.15	 1.1386	-229.19	1010.08	 1.4729	     2.8989e-05	     1.8945e+06	     1.8946e+06
fundhete	M_Fs	 207482	   16	 1974.1	  43155	-3.4627	 0.4742	  61.20	  36.76	 1.0941	-590.03	2030.31	 1.5287	     6.2086e-05	     3.3020e+06	     3.3021e+06
fusafuji	F_As	  26392	   16	   60.6	    438	-1.6796	 0.8135	  15.76	  34.72	 7.6305	 -13.73	  83.69	 2.1374	     6.4370e-04	     2.0403e+05	     2.0409e+05
fusagram	F_As	  23745	   16	   77.9	    506	-1.9483	 0.6281	 -22.78	  73.94	16.4798	 -95.09	 178.65	 3.5478	     5.1498e-04	     2.1342e+05	     2.1348e+05
fusaoxys	F_As	  27944	   17	   95.9	    773	-2.0263	 0.6285	  19.15	  32.04	 6.7766	 -45.21	 149.51	 2.5303	     6.4825e-04	     2.6074e+05	     2.6079e+05
fusavert	F_As	  24927	   22	   92.7	    731	-1.9994	 0.6473	  19.03	  32.18	 6.8434	 -44.62	 150.11	 2.5865	     6.5716e-04	     2.2945e+05	     2.2950e+05
galdsulp	P_Ba	  27350	   25	   55.8	    195	-1.4285	 0.9381	 -43.64	  93.26	22.3802	  -5.90	  64.41	 2.1779	     1.1752e-03	     1.7949e+05	     1.7954e+05
galemarg	F_Ba	 112956	   17	   62.6	    604	-1.6342	 0.8934	   3.93	  49.69	 9.7494	 -10.57	  91.51	 1.5945	     1.9524e-04	     8.4951e+05	     8.4958e+05
galevari	M_Mm	 178114	   24	 3530.8	 172669	-3.9042	 0.2004	  64.27	  59.82	 0.7960	-177.41	1369.56	 1.0635	     2.2139e-05	     3.1935e+06	     3.1936e+06
gallgall	M_Av	 207335	   16	 2235.6	 127789	-3.7291	 0.1376	  51.16	  40.93	 1.6318	 -51.31	 792.49	 1.0126	     1.7938e-05	     3.5595e+06	     3.5595e+06
ganospec	F_Ba	  86149	   16	   72.5	    955	-1.8524	 0.8476	  29.28	  27.43	 3.9556	  -9.57	 103.88	 1.5263	     2.1574e-04	     7.3490e+05	     7.3496e+05
gavistel	M_Av	 107461	   30	 2010.3	  33792	-3.6632	 0.0697	  65.05	  38.15	 1.1951	-229.19	1010.08	 1.4864	     2.8874e-05	     1.8149e+06	     1.8150e+06
gekkjapo	M_Rp	 164626	   30	 4209.2	  92022	-3.9990	 0.0926	  67.98	  67.13	 0.7902	-498.92	2040.75	 1.3796	     1.7919e-05	     3.0435e+06	     3.0436e+06
geosfort	M_Av	 133414	   30	 2042.5	  67279	-3.7017	 0.0873	  56.45	  36.34	 1.6584	-118.04	 848.58	 1.1896	     2.5121e-05	     2.2750e+06	     2.2750e+06
giarinte	O_Fo	      1	  794	  198.5	      4	 0.0000	 1.0000	 785.40	   8.60	98815.4	     3.6515e+03	    -1.0406e+01	    -1.6406e+01
giarlamb	O_Fo	      1	   41	   10.2	      0	-1.3730	 0.9033	 -50.97	  92.92	27.8227	  13.68	  43.88	 2.3078	     9.0267e-01	     1.8375e+01	     4.3747e+00
glarlozo	F_As	  25669	   22	   66.4	    593	-1.7805	 0.7696	  31.46	  18.54	 4.2335	 -10.65	  99.66	 2.1204	     4.8645e-04	     2.1040e+05	     2.1046e+05
globpall	M_Ne	 112993	   22	  193.1	   2473	-2.4951	 0.3825	 -53.12	 103.52	13.9990	 -13.91	 139.01	 1.6685	     2.4066e-04	     1.2985e+06	     1.2986e+06
gloetrab	F_Ba	  57173	   16	   61.6	    605	-1.6234	 0.8687	  -2.92	  56.15	12.3085	  -8.51	  80.20	 1.5969	     3.4477e-04	     4.2730e+05	     4.2736e+05
glomacut	F_As	  30887	   17	   82.5	    830	-1.9892	 0.7533	  33.75	  23.44	 2.8950	 -10.40	  94.39	 1.7807	     2.4736e-04	     2.8297e+05	     2.8303e+05
glomcing	F_As	  36627	   16	   74.4	   1001	-1.9268	 0.7388	  30.32	  23.74	 3.8903	  -2.73	  85.25	 1.6004	     2.6847e-04	     3.2496e+05	     3.2502e+05
glonstel	F_As	  32878	   16	   79.9	    603	-1.9617	 0.6459	  18.16	  35.16	 6.1145	 -23.39	 102.97	 2.3566	     2.8385e-04	     2.9724e+05	     2.9730e+05
glosmors	M_In	   1610	   22	  533.0	 121276	-2.7213	 0.6082	   9.17	  52.92	 6.3260	  -1.34	 429.15	 0.7716	     1.0736e-03	     2.0186e+04	     2.0224e+04
glospall	M_In	      8	   56	 1585.0	    267	-2.4597	 0.7499	-218.64	 281.35	40.5951	-2891.4	6844.23	 2.2822	     1.0562e-01	     1.0368e+02	     1.0423e+02
glycmax_	P_Eu	 239320	   16	  582.3	   5852	-2.9788	 0.3387	-2738.4	2830.84	168.779	-229.11	 546.89	 2.0264	     8.4197e-05	     3.2938e+06	     3.2939e+06
gonaprol	F_Ch	  80319	   17	   85.0	    545	-1.9556	 0.8263	  23.73	  39.63	 4.6063	-226.26	 346.86	 4.4254	     2.5045e-04	     7.2425e+05	     7.2432e+05
